acronym,system,never_suitable(0),remains_suitable(1),no_longer_suitable(-1),new_habitat(2),area_km2,remains_suitable_(1)_perc,no_longer_suitable(-1)_perc,new_habitat_(2)_per,net_change_perc,species,main_use,cover_inventory
GLIRSE,COFFAR_85_suit,1745,4065,304,307,21408.100000000002,93.04188601510643,6.9581139848935685,7.026779583428702,0.06866559853513365,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,COFFAR_85_not,791,7206,867,112,39557.700000000004,89.26049795615013,10.739502043849871,1.3873405177753004,-9.352161526074571,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,THEOCA_85_suit,409,18969,355,392,94687.6,98.16290623059409,1.83709376940592,2.0285655143862553,0.19147174498033537,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,THEOCA_85_not,338,3359,235,175,17610.600000000002,93.4613244296049,6.538675570395103,4.869226488592098,-1.6694490818030054,Gliricidia sepium,N-fixing,12.3257561
GUAZUL,COFFAR_current_suit,1463,13104,0,0,64209.600000000006,100,0,0,0,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,THEOCA_current_suit,2553,21320,0,0,104468.00000000001,100,0,0,0,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,COFFAR_45_suit,845,5718,53,705,28277.9,99.08161497140877,0.91838502859123206,12.216253682204124,11.297868653612893,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,COFFAR_45_not,271,7332,156,175,36691.200000000004,97.91666666666666,2.083333333333333,2.3370726495726495,0.25373931623931645,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,THEOCA_45_suit,1705,18462,364,537,92247.40000000001,98.06650377138001,1.9334962286199935,2.8524381174970785,0.9189418888770851,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,THEOCA_45_not,397,2664,69,25,13391.7,97.47530186608124,2.5246981339187706,0.9147457006952067,-1.609952433223564,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,COFFAR_85_suit,848,4743,65,765,23559.2,98.64808652246256,1.3519134775374375,15.910981697171382,14.559068219633945,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,COFFAR_85_not,316,8290,179,191,41498.100000000006,97.88640925729129,2.1135907427087024,2.255283976856772,0.14169323414806945,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,THEOCA_85_suit,1401,17835,285,604,88788,98.4271523178808,1.5728476821192054,3.3333333333333335,1.760485651214128,Guazuma ulmifolia,Timber,8.753234468
GUAZUL,THEOCA_85_not,579,3342,89,97,16811.9,97.40600408044303,2.5939959195569804,2.8271640921014285,0.2331681725444481,Guazuma ulmifolia,Timber,8.753234468
HYMECO,COFFAR_current_suit,3732,10835,0,0,53091.50000000001,100,0,0,0,Hymenaea courbaril,Timber,0.198937147
HYMECO,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Hymenaea courbaril,Timber,0.198937147
HYMECO,THEOCA_current_suit,9112,14761,0,0,72328.90000000001,100,0,0,0,Hymenaea courbaril,Timber,0.198937147
HYMECO,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Hymenaea courbaril,Timber,0.198937147
HYMECO,COFFAR_45_suit,2407,4196,183,535,21457.100000000002,95.82096369034025,4.17903630965974,12.217401233158256,8.038364923498516,Hymenaea courbaril,Timber,0.198937147
HYMECO,COFFAR_45_not,1436,4125,2359,14,31771.600000000002,63.61813695249846,36.38186304750155,0.215916101172116,-36.165946946329434,Hymenaea courbaril,Timber,0.198937147
HYMECO,THEOCA_45_suit,7268,10132,3347,321,66047.1,75.16878106684473,24.831218933155277,2.381482305809036,-22.44973662734624,Hymenaea courbaril,Timber,0.198937147
HYMECO,THEOCA_45_not,1600,1267,246,42,7413.700000000001,83.74091209517515,16.259087904824852,2.775941837409121,-13.483146067415731,Hymenaea courbaril,Timber,0.198937147
HYMECO,COFFAR_85_suit,2336,3347,213,525,17444,94.01685393258427,5.98314606741573,14.747191011235955,8.764044943820224,Hymenaea courbaril,Timber,0.198937147
HYMECO,COFFAR_85_not,1641,4093,3223,19,35848.4,55.94587206123565,44.05412793876435,0.259704756697649,-43.7944231820667,Hymenaea courbaril,Timber,0.198937147
HYMECO,THEOCA_85_suit,7035,9071,3694,325,62548.50000000001,71.06149627888757,28.93850372111242,2.54602428515472,-26.3924794359577,Hymenaea courbaril,Timber,0.198937147
HYMECO,THEOCA_85_not,1789,1747,458,113,10804.5,79.22902494331066,20.77097505668934,5.124716553287982,-15.64625850340136,Hymenaea courbaril,Timber,0.198937147
INGACL,COFFAR_current_suit,1566,13001,0,0,63704.9,100,0,0,0,Inga calderonii,N-fixing,0.049323259
INGACL,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga calderonii,N-fixing,0.049323259
INGACL,THEOCA_current_suit,1787,22086,0,0,108221.40000000001,100,0,0,0,Inga calderonii,N-fixing,0.049323259
INGACL,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga calderonii,N-fixing,0.049323259
INGACL,COFFAR_45_suit,761,6186,367,7,32109.7,94.39951167404243,5.600488325957577,0.10682130321989927,-5.493667022737678,Inga calderonii,N-fixing,0.049323259
INGACL,COFFAR_45_not,1093,4545,2296,0,33520.9,66.43765531355065,33.56234468644935,0,-33.56234468644935,Inga calderonii,N-fixing,0.049323259
INGACL,THEOCA_45_suit,1019,16922,3120,7,98205.8,84.43269134816885,15.567308651831155,0.034926654026544254,-15.532381997804611,Inga calderonii,N-fixing,0.049323259
INGACL,THEOCA_45_not,770,1188,1197,0,11686.5,49.81132075471698,50.18867924528302,0,-50.18867924528302,Inga calderonii,N-fixing,0.049323259
INGACL,COFFAR_85_suit,753,5244,415,9,27729.100000000002,92.66654886022265,7.333451139777345,0.1590386994168581,-7.174412440360487,Inga calderonii,N-fixing,0.049323259
INGACL,COFFAR_85_not,1170,4431,3375,0,38249.4,56.76402767102229,43.23597232897771,0,-43.23597232897771,Inga calderonii,N-fixing,0.049323259
INGACL,THEOCA_85_suit,922,15376,3818,9,94050.6,80.10836719808273,19.891632801917268,0.046889653016567674,-19.8447431489007,Inga calderonii,N-fixing,0.049323259
INGACL,THEOCA_85_not,870,1482,1755,0,15861.300000000001,45.78313253012048,54.21686746987952,0,-54.21686746987952,Inga calderonii,N-fixing,0.049323259
INGACO,COFFAR_current_suit,7284,7283,0,0,35686.700000000004,100,0,0,0,Inga cocleensis,N-fixing,0.049323259
INGACO,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga cocleensis,N-fixing,0.049323259
INGACO,THEOCA_current_suit,4343,19530,0,0,95697,100,0,0,0,Inga cocleensis,N-fixing,0.049323259
INGACO,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga cocleensis,N-fixing,0.049323259
INGACO,COFFAR_45_suit,3805,2745,734,37,17047.100000000002,78.90198332854268,21.098016671457316,1.0635240011497558,-20.03449267030756,Inga cocleensis,N-fixing,0.049323259
INGACO,COFFAR_45_not,4040,3056,838,0,19080.600000000002,78.47971237801747,21.520287621982536,0,-21.520287621982536,Inga cocleensis,N-fixing,0.049323259
INGACO,THEOCA_45_suit,2438,16963,1594,73,90929.3,91.41024950153582,8.589750498464191,0.3933825510588996,-8.196367947405292,Inga cocleensis,N-fixing,0.049323259
INGACO,THEOCA_45_not,1876,909,364,6,6237.700000000001,71.40612725844461,28.59387274155538,0.4713275726630008,-28.12254516889238,Inga cocleensis,N-fixing,0.049323259
INGACO,COFFAR_85_suit,3395,2161,849,16,14749.000000000002,71.79401993355482,28.205980066445186,0.53156146179402,-27.674418604651166,Inga cocleensis,N-fixing,0.049323259
INGACO,COFFAR_85_not,4601,3165,1210,0,21437.5,72.34285714285714,27.65714285714286,0,-27.65714285714286,Inga cocleensis,N-fixing,0.049323259
INGACO,THEOCA_85_suit,1965,16124,1950,86,88562.6,89.2110213566449,10.788978643355096,0.4758216222197632,-10.313157021135332,Inga cocleensis,N-fixing,0.049323259
INGACO,THEOCA_85_not,2316,1341,434,16,8697.5,75.54929577464789,24.450704225352112,0.9014084507042254,-23.549295774647888,Inga cocleensis,N-fixing,0.049323259
INGADE,COFFAR_current_suit,179,14388,0,0,70501.20000000001,100,0,0,0,Inga densiflora,N-fixing,0.049323259
INGADE,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga densiflora,N-fixing,0.049323259
INGADE,THEOCA_current_suit,1295,22578,0,0,110632.20000000001,100,0,0,0,Inga densiflora,N-fixing,0.049323259
INGADE,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga densiflora,N-fixing,0.049323259
INGADE,COFFAR_45_suit,22,7231,65,3,35750.4,99.10910087719299,0.8908991228070176,0.041118421052631575,-0.849780701754386,Inga densiflora,N-fixing,0.049323259
INGADE,COFFAR_45_not,156,6007,1768,3,38097.5,77.2604501607717,22.739549839228296,0.03858520900321543,-22.70096463022508,Inga densiflora,N-fixing,0.049323259
INGADE,THEOCA_45_suit,523,19134,1224,187,99754.20000000001,93.98762157382848,6.012378426171529,0.9185578151095393,-5.0938206110619895,Inga densiflora,N-fixing,0.049323259
INGADE,THEOCA_45_not,529,2029,538,59,12578.300000000001,79.0416828983249,20.958317101675107,2.2984028048305416,-18.659914296844565,Inga densiflora,N-fixing,0.049323259
INGADE,COFFAR_85_suit,13,6317,83,8,31360.000000000004,98.703125,1.296875,0.125,-1.171875,Inga densiflora,N-fixing,0.049323259
INGADE,COFFAR_85_not,168,5862,2946,0,43159.200000000004,66.55313351498637,33.44686648501363,0,-33.44686648501363,Inga densiflora,N-fixing,0.049323259
INGADE,THEOCA_85_suit,486,18023,1478,138,95554.90000000001,92.42090149223117,7.5790985077688315,0.7076560176401211,-6.87144249012871,Inga densiflora,N-fixing,0.049323259
INGADE,THEOCA_85_not,552,2629,807,119,16836.4,76.51338766006985,23.48661233993015,3.4633294528521534,-20.023282887077997,Inga densiflora,N-fixing,0.049323259
INGAED,COFFAR_current_suit,66,14501,0,0,71054.90000000001,100,0,0,0,Inga edulis,N-fixing,0.049323259
INGAED,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga edulis,N-fixing,0.049323259
INGAED,THEOCA_current_suit,1951,21922,0,0,107417.8,100,0,0,0,Inga edulis,N-fixing,0.049323259
INGAED,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga edulis,N-fixing,0.049323259
INGAED,COFFAR_45_suit,1,7307,13,0,35868,99.8224043715847,0.17759562841530055,0,-0.17759562841530055,Inga edulis,N-fixing,0.049323259
INGAED,COFFAR_45_not,65,5880,1989,0,38558.100000000006,74.72359893252002,25.276401067479988,0,-25.276401067479988,Inga edulis,N-fixing,0.049323259
INGAED,THEOCA_45_suit,747,18121,1779,421,97510,91.06030150753769,8.93969849246231,2.115577889447236,-6.824120603015075,Inga edulis,N-fixing,0.049323259
INGAED,THEOCA_45_not,766,1315,1051,23,11593.400000000001,55.57903634826712,44.42096365173288,0.9721048182586645,-43.44885883347422,Inga edulis,N-fixing,0.049323259
INGAED,COFFAR_85_suit,0,6407,14,0,31462.9,99.78196542594611,0.2180345740538857,0,-0.2180345740538857,Inga edulis,N-fixing,0.049323259
INGAED,COFFAR_85_not,66,5835,3075,0,43659,65.48821548821549,34.51178451178451,0,-34.51178451178451,Inga edulis,N-fixing,0.049323259
INGAED,THEOCA_85_suit,570,17003,2131,421,93756.6,88.86275739521271,11.13724260478729,2.200271767534232,-8.936970837253057,Inga edulis,N-fixing,0.049323259
INGAED,THEOCA_85_not,930,1829,1299,49,15327.2,58.47186700767263,41.528132992327365,1.5664961636828643,-39.9616368286445,Inga edulis,N-fixing,0.049323259
INGAJI,COFFAR_current_suit,3421,11146,0,0,54615.4,100,0,0,0,Inga jinicuil,N-fixing,0.201719485
INGAJI,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga jinicuil,N-fixing,0.201719485
INGAJI,THEOCA_current_suit,11029,12844,0,0,62935.600000000006,100,0,0,0,Inga jinicuil,N-fixing,0.201719485
INGAJI,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga jinicuil,N-fixing,0.201719485
INGAJI,COFFAR_45_suit,1140,5008,1091,82,29885.100000000002,82.11182161010001,17.888178389899984,1.3444827020823085,-16.543695687817674,Inga jinicuil,N-fixing,0.201719485
INGAJI,COFFAR_45_not,2612,1638,3684,0,26077.800000000003,30.777903043968436,69.22209695603156,0,-69.22209695603156,Inga jinicuil,N-fixing,0.201719485
INGAJI,THEOCA_45_suit,8542,6101,6386,39,61186.3,48.858813165692325,51.14118683430768,0.3123248178105229,-50.82886201649716,Inga jinicuil,N-fixing,0.201719485
INGAJI,THEOCA_45_not,2491,145,519,0,3253.6000000000004,21.837349397590362,78.16265060240963,0,-78.16265060240963,Inga jinicuil,N-fixing,0.201719485
INGAJI,COFFAR_85_suit,1072,4255,1008,86,25788.7,80.84742542276268,19.152574577237317,1.6340490214706442,-17.518525555766672,Inga jinicuil,N-fixing,0.201719485
INGAJI,COFFAR_85_not,2779,1551,4646,0,30365.300000000003,25.028239470711632,74.97176052928836,0,-74.97176052928836,Inga jinicuil,N-fixing,0.201719485
INGAJI,THEOCA_85_suit,8016,5181,6880,48,59098.9,42.95663709476826,57.043362905231746,0.3979769505016168,-56.64538595473013,Inga jinicuil,N-fixing,0.201719485
INGAJI,THEOCA_85_not,3014,256,837,0,5355.700000000001,23.42177493138152,76.57822506861848,0,-76.57822506861848,Inga jinicuil,N-fixing,0.201719485
INGALA,COFFAR_current_suit,6716,7851,0,0,38469.9,100,0,0,0,Inga latibracteata,N-fixing,0.049323259
INGALA,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga latibracteata,N-fixing,0.049323259
INGALA,THEOCA_current_suit,15318,8555,0,0,41919.5,100,0,0,0,Inga latibracteata,N-fixing,0.049323259
INGALA,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga latibracteata,N-fixing,0.049323259
INGALA,COFFAR_45_suit,2927,3767,470,157,20761.300000000003,88.90724569270711,11.092754307292896,3.7054519707340097,-7.387302336558887,Inga latibracteata,N-fixing,0.049323259
INGALA,COFFAR_45_not,3938,2793,1110,93,19124.7,71.56033820138356,28.43966179861645,2.382782475019216,-26.056879323597233,Inga latibracteata,N-fixing,0.049323259
INGALA,THEOCA_45_suit,12550,5636,2659,223,40645.5,67.94454490657023,32.05545509342977,2.6883664858348406,-29.36708860759493,Inga latibracteata,N-fixing,0.049323259
INGALA,THEOCA_45_not,2679,372,41,63,2023.7,90.07263922518159,9.927360774818402,15.254237288135593,5.326876513317192,Inga latibracteata,N-fixing,0.049323259
INGALA,COFFAR_85_suit,2597,3027,719,78,18355.4,80.80619327282434,19.193806727175655,2.08222103577149,-17.111585691404166,Inga latibracteata,N-fixing,0.049323259
INGALA,COFFAR_85_not,4474,2866,1589,47,21829.5,64.33221099887767,35.66778900112234,1.0549943883277215,-34.612794612794616,Inga latibracteata,N-fixing,0.049323259
INGALA,THEOCA_85_suit,11757,4953,3286,129,40371.100000000006,60.11651899502367,39.88348100497633,1.5657239956305378,-38.3177570093458,Inga latibracteata,N-fixing,0.049323259
INGALA,THEOCA_85_not,3613,377,90,27,2288.3,80.72805139186295,19.271948608137045,5.781584582441114,-13.490364025695932,Inga latibracteata,N-fixing,0.049323259
INGALE,COFFAR_current_suit,8785,5782,0,0,28331.800000000003,100,0,0,0,Inga leiocalycina,N-fixing,0.004173507
INGALE,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga leiocalycina,N-fixing,0.004173507
INGALE,THEOCA_current_suit,8865,15008,0,0,73539.20000000001,100,0,0,0,Inga leiocalycina,N-fixing,0.004173507
INGALE,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga leiocalycina,N-fixing,0.004173507
INGALE,COFFAR_45_suit,4495,1970,853,3,13832.7,69.78391781792419,30.216082182075805,0.10626992561105207,-30.109812256464753,Inga leiocalycina,N-fixing,0.004173507
INGALE,COFFAR_45_not,4863,2340,730,1,15043.000000000002,76.2214983713355,23.778501628664493,0.03257328990228013,-23.745928338762212,Inga leiocalycina,N-fixing,0.004173507
INGALE,THEOCA_45_suit,6752,11530,2757,29,70006.3,80.70273675369218,19.297263246307832,0.20298173164415204,-19.09428151466368,Inga leiocalycina,N-fixing,0.004173507
INGALE,THEOCA_45_not,2185,876,92,2,4743.200000000001,90.49586776859503,9.50413223140496,0.2066115702479339,-9.297520661157025,Inga leiocalycina,N-fixing,0.004173507
INGALE,COFFAR_85_suit,3921,1676,817,7,12215.7,67.2282390693943,32.771760930605694,0.2807862013638187,-32.49097472924188,Inga leiocalycina,N-fixing,0.004173507
INGALE,COFFAR_85_not,5559,2466,949,2,16733.5,72.2108345534407,27.7891654465593,0.05856515373352855,-27.73060029282577,Inga leiocalycina,N-fixing,0.004173507
INGALE,THEOCA_85_suit,6239,10805,3014,67,67713.1,78.1894493089225,21.810550691077502,0.4848397134380201,-21.32571097763948,Inga leiocalycina,N-fixing,0.004173507
INGALE,THEOCA_85_not,2652,1284,158,13,7065.8,89.04299583911235,10.957004160887656,0.9015256588072121,-10.055478502080444,Inga leiocalycina,N-fixing,0.004173507
INGALR,COFFAR_current_suit,1489,13078,0,0,64082.200000000004,100,0,0,0,Inga laurina,N-fixing,0.049323259
INGALR,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga laurina,N-fixing,0.049323259
INGALR,THEOCA_current_suit,4193,19680,0,0,96432,100,0,0,0,Inga laurina,N-fixing,0.049323259
INGALR,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga laurina,N-fixing,0.049323259
INGALR,COFFAR_45_suit,958,5801,124,438,29032.500000000004,97.90717299578058,2.0928270042194095,7.3924050632911396,5.29957805907173,Inga laurina,N-fixing,0.049323259
INGALR,COFFAR_45_not,658,5257,2000,19,35559.3,72.4404023701254,27.559597629874606,0.26181617748380875,-27.297781452390797,Inga laurina,N-fixing,0.049323259
INGALR,THEOCA_45_suit,2844,14472,3559,193,88351.90000000001,80.26177139371083,19.73822860628917,1.070378792080306,-18.667849814208864,Inga laurina,N-fixing,0.049323259
INGALR,THEOCA_45_not,1123,1152,841,39,9765.7,57.80230807827395,42.19769192172605,1.9568489713998998,-40.24084295032615,Inga laurina,N-fixing,0.049323259
INGALR,COFFAR_85_suit,971,4768,205,477,24367.7,95.87773979489242,4.1222602051075805,9.591795696762517,5.469535491654937,Inga laurina,N-fixing,0.049323259
INGALR,COFFAR_85_not,736,5277,2951,12,40317.200000000004,64.13466212931453,35.865337870685465,0.14584346135148274,-35.71949440933398,Inga laurina,N-fixing,0.049323259
INGALR,THEOCA_85_suit,2525,13199,4063,338,84583.8,76.4627505503418,23.53724944965821,1.9580581624377245,-21.579191287220485,Inga laurina,N-fixing,0.049323259
INGALR,THEOCA_85_not,1292,1495,1262,58,13509.300000000001,54.22560754443235,45.77439245556765,2.10373594486761,-43.67065651070004,Inga laurina,N-fixing,0.049323259
INGAMI,COFFAR_current_suit,3409,11158,0,0,54674.200000000004,100,0,0,0,Inga micheliana,N-fixing,0.087643638
INGAMI,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga micheliana,N-fixing,0.087643638
INGAMI,THEOCA_current_suit,12087,11786,0,0,57751.4,100,0,0,0,Inga micheliana,N-fixing,0.087643638
INGAMI,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga micheliana,N-fixing,0.087643638
INGAMI,COFFAR_45_suit,257,5808,1256,0,34613.600000000006,82.21970554926388,17.780294450736125,0,-17.780294450736125,Inga micheliana,N-fixing,0.087643638
INGAMI,COFFAR_45_not,3151,2308,2471,4,23417.100000000002,48.29462230592174,51.70537769407826,0.08369951872776732,-51.62167817535049,Inga micheliana,N-fixing,0.087643638
INGAMI,THEOCA_45_suit,9481,7115,4359,113,56222.600000000006,62.00976119923305,37.99023880076695,0.9848352797629424,-37.00540352100401,Inga micheliana,N-fixing,0.087643638
INGAMI,THEOCA_45_not,2487,318,295,55,3003.7000000000003,51.876019575856446,48.12398042414356,8.97226753670473,-39.15171288743883,Inga micheliana,N-fixing,0.087643638
INGAMI,COFFAR_85_suit,80,4929,1412,0,31070.9,77.73221889291911,22.267781107080904,0,-22.267781107080904,Inga micheliana,N-fixing,0.087643638
INGAMI,COFFAR_85_not,3330,2437,3209,0,27665.4,43.163301452355654,56.836698547644346,0,-56.836698547644346,Inga micheliana,N-fixing,0.087643638
INGAMI,THEOCA_85_suit,8759,6710,4543,113,55139.700000000004,59.628543499511245,40.371456500488755,1.0041766640007108,-39.367279836488045,Inga micheliana,N-fixing,0.087643638
INGAMI,THEOCA_85_not,3207,310,542,48,4174.8,36.38497652582159,63.6150234741784,5.633802816901409,-57.98122065727699,Inga micheliana,N-fixing,0.087643638
INGANO,COFFAR_current_suit,8092,6475,0,0,31727.500000000004,100,0,0,0,Inga nobilis,N-fixing,0.001391169
INGANO,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga nobilis,N-fixing,0.001391169
INGANO,THEOCA_current_suit,9490,14383,0,0,70476.70000000001,100,0,0,0,Inga nobilis,N-fixing,0.001391169
INGANO,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga nobilis,N-fixing,0.001391169
INGANO,COFFAR_45_suit,3951,2433,936,1,16508.100000000002,72.2172751558326,27.78272484416741,0.029682398337785694,-27.753042445829625,Inga nobilis,N-fixing,0.001391169
INGANO,COFFAR_45_not,4670,2317,947,0,15993.6,70.98651960784314,29.013480392156865,0,-29.013480392156865,Inga nobilis,N-fixing,0.001391169
INGANO,THEOCA_45_suit,7318,10394,3307,49,67134.90000000001,75.86307568790599,24.136924312094006,0.35763812860375155,-23.779286183490253,Inga nobilis,N-fixing,0.001391169
INGANO,THEOCA_45_not,2209,768,177,1,4630.5,81.26984126984127,18.73015873015873,0.10582010582010583,-18.624338624338627,Inga nobilis,N-fixing,0.001391169
INGANO,COFFAR_85_suit,3413,2041,967,0,14739.2,67.85239361702128,32.14760638297872,0,-32.14760638297872,Inga nobilis,N-fixing,0.001391169
INGANO,COFFAR_85_not,5319,2451,1206,0,17919.300000000003,67.02214930270713,32.977850697292865,0,-32.977850697292865,Inga nobilis,N-fixing,0.001391169
INGANO,THEOCA_85_suit,6853,9662,3547,63,64724.100000000006,73.14709667650844,26.85290332349156,0.47694753577106513,-26.375955787720496,Inga nobilis,N-fixing,0.001391169
INGANO,THEOCA_85_not,2668,1158,281,0,7051.1,80.47255038220987,19.527449617790133,0,-19.527449617790133,Inga nobilis,N-fixing,0.001391169
INGAOE,COFFAR_current_suit,3984,10583,0,0,51856.700000000004,100,0,0,0,Inga oerstediana,N-fixing,0.843048329
INGAOE,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga oerstediana,N-fixing,0.843048329
INGAOE,THEOCA_current_suit,8546,15327,0,0,75102.3,100,0,0,0,Inga oerstediana,N-fixing,0.843048329
INGAOE,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga oerstediana,N-fixing,0.843048329
INGAOE,COFFAR_45_suit,1360,4567,1380,14,29140.300000000003,76.79502270052127,23.20497729947873,0.23541281318311755,-22.969564486295614,Inga oerstediana,N-fixing,0.843048329
INGAOE,COFFAR_45_not,3030,2126,2778,0,24029.600000000002,43.35236541598695,56.64763458401305,0,-56.64763458401305,Inga oerstediana,N-fixing,0.843048329
INGAOE,THEOCA_45_suit,6352,10110,4573,33,71946.70000000001,68.85513859565484,31.144861404345157,0.2247497105496152,-30.92011169379554,Inga oerstediana,N-fixing,0.843048329
INGAOE,THEOCA_45_not,2142,630,333,50,4718.700000000001,65.42056074766354,34.57943925233645,5.192107995846314,-29.387331256490135,Inga oerstediana,N-fixing,0.843048329
INGAOE,COFFAR_85_suit,1282,3638,1489,12,25122.300000000003,70.9576750536376,29.042324946362395,0.23405500292568754,-28.80826994343671,Inga oerstediana,N-fixing,0.843048329
INGAOE,COFFAR_85_not,3208,2039,3729,0,28263.2,35.3502080443828,64.6497919556172,0,-64.6497919556172,Inga oerstediana,N-fixing,0.843048329
INGAOE,THEOCA_85_suit,5903,9080,5091,51,69437.90000000001,64.07451838261238,35.925481617387625,0.35988991602568626,-35.56559170136194,Inga oerstediana,N-fixing,0.843048329
INGAOE,THEOCA_85_not,2581,921,560,45,7256.9000000000005,62.187711006076974,37.812288993923026,3.038487508440243,-34.773801485482785,Inga oerstediana,N-fixing,0.843048329
INGAPA,COFFAR_current_suit,3656,10911,0,0,53463.9,100,0,0,0,Inga pavoniana,N-fixing,0.077905456
INGAPA,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga pavoniana,N-fixing,0.077905456
INGAPA,THEOCA_current_suit,4464,19409,0,0,95104.1,100,0,0,0,Inga pavoniana,N-fixing,0.077905456
INGAPA,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga pavoniana,N-fixing,0.077905456
INGAPA,COFFAR_45_suit,1671,4984,633,33,27523.300000000003,88.73063913120883,11.26936086879117,0.5875022253872174,-10.681858643403952,Inga pavoniana,N-fixing,0.077905456
INGAPA,COFFAR_45_not,2407,3950,1571,6,27052.9,71.54500996196342,28.454990038036588,0.10867596449918493,-28.346314073537403,Inga pavoniana,N-fixing,0.077905456
INGAPA,THEOCA_45_suit,2990,15588,2441,49,88342.1,86.46070220200788,13.539297797992123,0.27178434744023516,-13.267513450551888,Inga pavoniana,N-fixing,0.077905456
INGAPA,THEOCA_45_not,1437,1349,354,15,8344.7,79.21315325895478,20.786846741045213,0.8807985907222547,-19.90604815032296,Inga pavoniana,N-fixing,0.077905456
INGAPA,COFFAR_85_suit,1557,4006,833,25,23711.100000000002,82.78569952469519,17.214300475304814,0.5166356685265551,-16.69766480677826,Inga pavoniana,N-fixing,0.077905456
INGAPA,COFFAR_85_not,2620,4067,2283,6,31115.000000000004,64.04724409448819,35.952755905511815,0.09448818897637795,-35.85826771653544,Inga pavoniana,N-fixing,0.077905456
INGAPA,THEOCA_85_suit,2820,14232,3022,51,84544.6,82.48522081836096,17.51477918163904,0.29558363278080446,-17.219195548858234,Inga pavoniana,N-fixing,0.077905456
INGAPA,THEOCA_85_not,1611,1644,834,18,12142.2,66.34382566585957,33.65617433414044,0.7263922518159807,-32.92978208232446,Inga pavoniana,N-fixing,0.077905456
INGAPU,COFFAR_current_suit,2650,11917,0,0,58393.3,100,0,0,0,Inga punctata,N-fixing,0.382571437
INGAPU,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga punctata,N-fixing,0.382571437
INGAPU,THEOCA_current_suit,2619,21254,0,0,104144.6,100,0,0,0,Inga punctata,N-fixing,0.382571437
INGAPU,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Inga punctata,N-fixing,0.382571437
INGAPU,COFFAR_45_suit,1214,5417,631,59,29635.2,89.56679894179894,10.433201058201059,0.9755291005291005,-9.457671957671959,Inga punctata,N-fixing,0.382571437
INGAPU,COFFAR_45_not,1844,4056,2033,1,29836.100000000002,66.61192314008868,33.388076859911315,0.016423057973394647,-33.37165380193792,Inga punctata,N-fixing,0.382571437
INGAPU,THEOCA_45_suit,1301,18163,1398,206,95848.90000000001,92.85312611829661,7.146873881703389,1.0531158938704566,-6.093757987832932,Inga punctata,N-fixing,0.382571437
